"Time (s)","Rotation x (rad/s)","Rotation y (rad/s)","Rotation z (rad/s)"
1.348600432E2,5.158145905E0,-8.515461683E-1,2.083050489E0
1.348900390E2,3.543018401E-1,-4.239404798E-1,1.949881911E0
1.349102469E2,-2.324953079E0,-4.092797041E-1,1.582141042E0
1.349404458E2,-6.129421711E0,-4.043927789E-1,1.104444385E0
1.349700896E2,8.792794228E0,-4.642575979E-1,7.269296646E-1
1.350000255E2,6.282138348E0,-2.565633953E-1,5.546656251E-1
1.350300281E2,4.417777538E0,4.886921961E-3,4.410447180E-1
1.350600271E2,3.090978146E0,4.764748737E-2,3.225368559E-1
1.350900047E2,2.106263399E0,-1.466076635E-2,2.174680233E-1
1.351100328E2,1.606575608E0,-1.001819000E-1,1.624901593E-1
1.351400245E2,1.010371089E0,6.108652335E-3,9.040805697E-2
1.351600307E2,7.171558142E-1,7.330382615E-2,5.742133409E-2
1.351900203E2,4.398229718E-1,9.040805697E-2,4.886921868E-2
1.352100224E2,2.626720667E-1,3.176499158E-2,9.529497474E-2
1.352300771E2,1.685988009E-1,-9.773843922E-3,1.197295859E-1
1.352600041E2,2.028072625E-1,-2.467895597E-1,1.221730486E-1
1.352800224E2,2.211332172E-1,-2.272418737E-1,1.295034289E-1
1.353000245E2,2.638937831E-1,-1.771509200E-1,1.441642046E-1
1.353300245E2,3.164281845E-1,-1.282816976E-1,1.539380401E-1
1.353600484E2,4.349360466E-1,-2.211332172E-1,1.795943826E-1
1.353900562E2,5.229006410E-1,-4.667010605E-1,2.064724565E-1
1.354200312E2,5.937610269E-1,-4.422664344E-1,1.527163088E-1
1.354500479E2,5.913175344E-1,-3.005456924E-1,1.001819000E-1
1.354802224E2,5.412266254E-1,-2.076941878E-1,3.543018550E-2
1.355100370E2,4.654793143E-1,-1.698205322E-1,2.443460934E-2
1.355400166E2,3.787364662E-1,-1.514945775E-1,-1.343903504E-2
1.355600307E2,3.176499307E-1,-1.429424733E-1,-3.909537569E-2
1.355900375E2,2.394591719E-1,-8.063421398E-2,-5.742133409E-2
1.356200578E2,1.038470939E-1,0.000000000E0,-4.276056588E-2
1.356501047E2,7.208210230E-2,1.380555481E-1,-7.819075137E-2
1.356800416E2,1.221730490E-3,1.343903542E-1,-1.111774743E-1
1.357100135E2,-8.796459436E-2,1.233947799E-1,-1.160643995E-1
1.357309953E2,-1.087340117E-1,1.563815027E-1,-1.111774743E-1
1.357600458E2,-9.651670605E-2,2.822197378E-1,-1.209513173E-1
1.357900416E2,-3.665191587E-3,3.078760803E-1,-9.651670605E-2
1.358200401E2,8.552113175E-2,2.125810981E-1,-8.918632567E-2
1.358405474E2,1.539380401E-1,1.685988009E-1,-9.162978828E-2
1.358700818E2,2.321287990E-1,1.075122803E-1,-8.674286306E-2
1.358901739E2,2.577851415E-1,9.285151958E-2,-6.352998316E-2
1.359200245E2,3.420845270E-1,9.773843735E-2,-4.398229718E-2
1.359405713E2,4.153883755E-1,1.062905490E-1,-3.054326214E-2
1.359700172E2,4.935791194E-1,4.398229718E-2,-1.832595654E-2
1.359900594E2,4.557054639E-1,3.298672289E-2,-1.343903504E-2
1.360102094E2,5.094616413E-1,-6.108652335E-3,4.886921961E-3
1.360400349E2,3.701843321E-1,-2.199114859E-2,5.986479297E-2
1.360700489E2,4.349360466E-1,-6.108652335E-3,1.588249579E-2
1.361000573E2,3.494149148E-1,-2.321287990E-2,1.221730467E-2
1.361300448E2,3.433062732E-1,-6.841690838E-2,2.321287990E-2
1.361600088E2,1.136209369E-1,-5.009094998E-2,5.497787148E-2
1.361800442E2,-2.504547536E-1,-3.543018550E-2,5.864306539E-2
1.362100422E2,-1.252273798E0,5.375614017E-2,6.108652428E-2
1.362300812E2,-2.368935347E0,1.221730486E-1,3.054326214E-2
1.362600213E2,-4.283387184E0,1.221730486E-1,-1.001819000E-1
1.362900396E2,-8.109847069E0,1.637118906E-1,-2.907718420E-1
1.363200328E2,8.465370178E0,2.602286041E-1,-3.543018401E-1
1.363400359E2,-7.516086102E0,3.481931984E-1,-2.797762752E-1
1.363700271E2,-4.152661800E0,3.689626157E-1,-1.649336219E-1
1.363900286E2,-2.659707308E0,2.993239760E-1,-8.063421398E-2
1.364100463E2,-6.633996367E-1,2.138028294E-1,5.131268129E-2
1.364404474E2,2.206445217E0,8.185594529E-2,2.480112910E-1
1.364700583E2,3.014009237E0,1.832595654E-2,2.895501256E-1
1.365000192E2,3.200933933E0,6.108652335E-3,2.907718420E-1
1.365200333E2,3.392745495E0,-4.886921961E-3,2.993239760E-1
1.365403885E2,3.619987488E0,-4.276056588E-2,3.152064681E-1
1.365700312E2,3.576005220E0,-1.014036313E-1,3.005456924E-1
1.366000323E2,3.279124737E0,-2.260201424E-1,2.492330223E-1
1.366300432E2,2.763554335E0,-2.089159191E-1,1.832595766E-1
1.366600479E2,2.444682598E0,-1.905899495E-1,9.773843735E-2
1.366900416E2,2.095267773E0,-2.101376504E-1,3.665191308E-2
1.367200354E2,1.756848454E0,-2.834414840E-1,2.809980139E-2
1.367500458E2,1.315803766E0,-2.846632004E-1,-1.832595654E-2
1.367700818E2,1.054353356E0,-2.370157093E-1,-6.475171447E-2
1.368000364E2,6.939429045E-1,-1.685988009E-1,-9.529497474E-2
1.368300364E2,3.885102868E-1,-1.136209369E-1,-9.651670605E-2
1.368500406E2,2.724458873E-1,-1.270599663E-1,-1.172861308E-1
1.368800234E2,4.886921961E-3,-1.404990107E-1,-1.295034289E-1
1.369100448E2,-1.710422635E-1,-1.185078546E-1,-1.295034289E-1
1.369400385E2,-2.626720667E-1,-8.429940045E-2,-9.651670605E-2
1.369700375E2,-3.384193480E-1,-1.832595654E-2,-4.520402849E-2
1.369900500E2,-4.349360466E-1,0.000000000E0,-1.343903504E-2
1.370200239E2,-5.412266254E-1,2.443460980E-3,2.443460934E-2
1.370500505E2,-5.387831330E-1,-7.330383174E-3,6.475171447E-2
1.370700692E2,-5.338962078E-1,-3.665191587E-3,9.529497474E-2
1.371000416E2,-4.459316432E-1,0.000000000E0,1.221730486E-1
1.371300911E2,-3.616322279E-1,1.221730490E-3,1.698205322E-1
1.371600213E2,-2.443460971E-1,0.000000000E0,1.404990107E-1
1.371800411E2,-1.832595766E-1,-1.099557430E-2,1.233947799E-1
1.372100229E2,-9.285151958E-2,-4.276056588E-2,9.040805697E-2
1.372300838E2,-1.832595654E-2,-4.642575979E-2,9.896016866E-2
1.372600198E2,1.148426682E-1,-2.809980139E-2,6.841690838E-2
1.372800354E2,2.089159191E-1,-3.176499158E-2,6.597344577E-2
1.373100568E2,3.066543639E-1,-2.443460934E-2,4.764748737E-2
1.373406755E2,4.141666293E-1,-2.321287990E-2,3.543018550E-2
1.373700942E2,4.948008358E-1,-2.076941915E-2,2.809980139E-2
1.374000265E2,5.473352671E-1,-1.710422710E-2,2.321287990E-2
1.374200344E2,5.778785348E-1,-1.710422710E-2,2.076941915E-2
1.374400406E2,6.157521605E-1,-1.710422710E-2,1.832595654E-2
1.374700333E2,6.927211881E-1,-4.886921961E-3,6.108652335E-3
1.375000380E2,7.904596329E-1,6.108652335E-3,-3.665191308E-2
1.375301625E2,6.731734872E-1,3.787364438E-2,-2.443460934E-2
1.375600375E2,4.911356568E-1,6.352998316E-2,-3.054326214E-2
1.375801646E2,4.214970171E-1,6.841690838E-2,-4.886921868E-2
1.376001802E2,4.190535545E-1,6.963863969E-2,-6.230825558E-2
1.376300213E2,4.043927789E-1,8.185594529E-2,-5.497787148E-2
1.376500448E2,2.919935882E-1,9.407325089E-2,-5.742133409E-2
1.376700776E2,1.649336219E-1,1.099557430E-1,-6.230825558E-2
1.377000953E2,3.665191587E-3,1.270599663E-1,-8.918632567E-2
1.377307609E2,-1.319468915E-1,1.246165112E-1,-5.864306539E-2
1.377600463E2,-3.029891551E-1,1.649336219E-1,-6.230825558E-2
1.377900484E2,-3.335324228E-1,1.429424733E-1,-5.009094998E-2
1.378200416E2,-4.263839424E-1,1.246165112E-1,-8.307767659E-2
1.378500229E2,-7.305948138E-1,1.209513173E-1,-8.185594529E-2
1.378700677E2,-1.059240341E0,1.136209369E-1,-9.162978828E-2
1.379000281E2,-1.042136073E0,9.285151958E-2,-8.063421398E-2
1.379300271E2,-1.000597239E0,6.963863969E-2,-7.086037099E-2
1.379500291E2,-8.955284357E-1,5.619960278E-2,-6.108652428E-2
1.379700719E2,-5.742133260E-1,4.642575979E-2,-3.909537569E-2
1.380000364E2,-4.874704778E-1,3.787364438E-2,-3.054326214E-2
1.380200573E2,-3.640756905E-1,3.298672289E-2,-2.076941915E-2
1.380500172E2,-4.605923891E-1,2.687807009E-2,2.932153270E-2
1.380700442E2,-2.003637999E-1,1.954768784E-2,5.253441259E-2
1.380900521E2,0.000000000E0,0.000000000E0,0.000000000E0
1.381200291E2,5.998696685E-1,6.108652335E-3,1.014036313E-1
1.381501911E2,7.195992470E-1,-1.343903504E-2,1.185078546E-1
1.381800375E2,7.134906054E-1,-2.565634064E-2,1.466076523E-1
1.382100385E2,5.729916096E-1,-3.298672289E-2,1.209513173E-1
1.382304698E2,5.216789246E-1,-3.054326214E-2,1.258382350E-1
1.382600250E2,3.872885704E-1,-3.054326214E-2,1.246165112E-1
1.382900234E2,4.153883755E-1,-4.764748737E-2,1.014036313E-1
1.383200422E2,3.652974069E-1,-3.420845419E-2,8.063421398E-2
1.383404359E2,3.139847219E-1,-2.809980139E-2,6.841690838E-2
1.383700317E2,1.661553532E-1,-2.321287990E-2,4.886921868E-2
1.384000281E2,5.497787148E-2,-3.787364438E-2,4.031710699E-2
1.384200708E2,-4.886921961E-3,-6.719517708E-2,4.031710699E-2
1.384500229E2,-1.258382350E-1,-4.764748737E-2,2.199114859E-2
1.384801729E2,-2.003637999E-1,-5.253441259E-2,1.588249579E-2
1.385100140E2,-2.382374406E-1,-5.497787148E-2,-2.443460934E-2
1.385400208E2,-2.907718420E-1,-7.574728876E-2,-4.520402849E-2
1.385701088E2,-3.750712574E-1,-8.552113175E-2,-7.330382615E-2
1.386000198E2,-3.518583775E-1,-9.162978828E-2,-9.040805697E-2
1.386200286E2,-3.396410644E-1,-9.529497474E-2,-9.896016866E-2
1.386500135E2,-3.494149148E-1,-6.841690838E-2,-8.674286306E-2
1.386700146E2,-3.078760803E-1,-7.819075137E-2,-9.529497474E-2
1.386900364E2,-2.590068579E-1,-8.796459436E-2,-1.026253626E-1
1.387200344E2,-2.028072625E-1,-9.040805697E-2,-1.050688252E-1
1.387400578E2,-1.698205322E-1,-8.307767659E-2,-8.307767659E-2
1.387700375E2,-1.123992056E-1,-8.674286306E-2,-6.230825558E-2
1.388000354E2,-2.687807009E-2,-6.597344577E-2,-3.298672289E-2
1.388300354E2,3.909537569E-2,-5.619960278E-2,-3.787364438E-2
1.388600510E2,1.233947799E-1,-5.009094998E-2,-3.054326214E-2
1.388900390E2,2.015855312E-1,-4.153883830E-2,-2.443460934E-2
1.389200432E2,2.333505303E-1,-2.321287990E-2,-1.221730467E-2
1.389500135E2,2.455678284E-1,-1.710422710E-2,-6.108652335E-3
1.389700380E2,2.467895597E-1,1.221730490E-3,-3.665191587E-3
1.390000541E2,2.785545588E-1,4.153883830E-2,1.099557430E-2
1.390300416E2,2.895501256E-1,7.819075137E-2,4.764748737E-2
1.390600432E2,3.323107064E-1,9.285151958E-2,6.230825558E-2
1.390900161E2,3.042109013E-1,9.162978828E-2,5.864306539E-2
1.391100354E2,3.152064681E-1,1.062905490E-1,7.941248268E-2
1.391300515E2,2.895501256E-1,1.111774743E-1,9.040805697E-2
1.391600265E2,3.054326177E-1,1.197295859E-1,9.407325089E-2
1.391900271E2,3.384193480E-1,8.552113175E-2,7.941248268E-2
1.392200328E2,3.384193480E-1,7.941248268E-2,8.796459436E-2
1.392400505E2,2.797762752E-1,7.208210230E-2,9.162978828E-2
1.392700250E2,3.042109013E-1,6.841690838E-2,8.429940045E-2
1.393001661E2,3.115412891E-1,5.131268129E-2,6.475171447E-2
1.393300291E2,1.710422635E-1,5.131268129E-2,6.841690838E-2
1.393601776E2,2.443460980E-3,5.497787148E-2,5.619960278E-2
1.393900515E2,-1.014036313E-1,3.543018550E-2,2.809980139E-2
1.394200406E2,-2.028072625E-1,4.031710699E-2,2.443460934E-2
1.394501844E2,-2.809980214E-1,7.941248268E-2,7.330383174E-3
1.394800328E2,-3.323107064E-1,7.819075137E-2,-2.321287990E-2
1.395100422E2,-5.216789246E-1,9.407325089E-2,-3.909537569E-2
1.395400557E2,-5.009095073E-1,7.452555746E-2,-5.619960278E-2
1.395700177E2,-3.518583775E-1,6.719517708E-2,-7.819075137E-2
1.395900416E2,-1.673770845E-1,5.131268129E-2,-7.696902007E-2
1.396200344E2,-1.136209369E-1,6.719517708E-2,-1.136209369E-1
1.396400354E2,-1.624901593E-1,5.131268129E-2,-8.552113175E-2
1.396600614E2,-1.417207420E-1,6.475171447E-2,-7.819075137E-2
1.396900312E2,-1.600466967E-1,5.375614017E-2,-8.918632567E-2
1.397200344E2,-4.373795092E-1,3.787364438E-2,-1.062905490E-1
1.397500255E2,-3.714060783E-1,2.687807009E-2,-9.162978828E-2
1.397700651E2,-2.150245607E-1,2.443460934E-2,-9.162978828E-2
1.398000166E2,-4.276056588E-2,1.954768784E-2,-6.230825558E-2
1.398200422E2,0.000000000E0,0.000000000E0,0.000000000E0
1.398405453E2,0.000000000E0,0.000000000E0,0.000000000E0
1.398701807E2,1.881465018E-1,-1.466076635E-2,-2.932153270E-2
1.399000390E2,3.103195429E-1,-2.443460934E-2,-1.588249579E-2
1.399300349E2,3.017674387E-1,-3.054326214E-2,-4.886921961E-3
1.399601901E2,2.431243658E-1,-3.420845419E-2,1.954768784E-2
1.399900416E2,2.736676335E-1,-4.886921868E-2,4.398229718E-2
1.400200026E2,1.918116808E-1,-5.742133409E-2,5.375614017E-2
1.400405755E2,1.319468915E-1,-5.986479297E-2,5.619960278E-2
1.400700760E2,2.199114859E-2,-5.497787148E-2,5.131268129E-2
1.401000286E2,-1.710422710E-2,-1.099557430E-1,1.087340117E-1
1.401301036E2,-7.330382615E-2,-1.026253626E-1,1.209513173E-1
1.401600255E2,-9.040805697E-2,-8.796459436E-2,9.162978828E-2
1.401800349E2,-1.209513173E-1,-8.552113175E-2,9.285151958E-2
1.402100260E2,-1.478293836E-1,-9.651670605E-2,1.087340117E-1
1.402308104E2,-1.404990107E-1,-6.719517708E-2,7.941248268E-2
1.402600260E2,-2.015855312E-1,-5.619960278E-2,6.963863969E-2
1.402900791E2,-2.028072625E-1,-5.375614017E-2,6.841690838E-2
1.403200505E2,-1.771509200E-1,-4.886921868E-2,5.253441259E-2
1.403500385E2,-2.125810981E-1,-3.909537569E-2,4.520402849E-2
1.403700786E2,-2.162462920E-1,-2.565634064E-2,3.543018550E-2
1.404000265E2,-2.455678284E-1,-1.710422710E-2,1.221730467E-2
1.404200276E2,-2.199114859E-1,-1.099557430E-2,-2.076941915E-2
1.404400364E2,-2.186897546E-1,-6.108652335E-3,-2.932153270E-2
1.404600474E2,-2.003637999E-1,-3.665191587E-3,-5.497787148E-2
1.404900375E2,-1.478293836E-1,0.000000000E0,-4.886921868E-2
1.405200458E2,-9.162978828E-2,1.221730490E-3,-6.352998316E-2
1.405500359E2,0.000000000E0,0.000000000E0,0.000000000E0
1.405700411E2,1.209513173E-1,0.000000000E0,-6.230825558E-2
1.406000245E2,1.783726513E-1,0.000000000E0,-6.963863969E-2
1.406300344E2,2.394591719E-1,0.000000000E0,-5.619960278E-2
1.406600297E2,3.469714522E-1,0.000000000E0,-4.764748737E-2
1.406800375E2,4.276056588E-1,0.000000000E0,-4.764748737E-2
1.407100302E2,4.935791194E-1,-9.773843922E-3,-4.276056588E-2
1.407300875E2,5.302310586E-1,-7.330383174E-3,-3.176499158E-2
1.407600052E2,5.094616413E-1,-4.886921961E-3,-1.832595654E-2
1.407800078E2,4.434881806E-1,-2.443460980E-3,-2.443460934E-2
1.408000239E2,3.665191531E-1,-1.221730490E-3,-1.710422710E-2
1.408201807E2,3.750712574E-1,1.343903504E-2,-1.221730467E-2
1.408404245E2,3.738495409E-1,2.199114859E-2,-8.552113548E-3
1.408700609E2,3.213151097E-1,3.176499158E-2,-4.886921961E-3
1.409000198E2,2.651155293E-1,5.131268129E-2,-3.665191587E-3
1.409200437E2,2.003637999E-1,5.375614017E-2,-2.443460980E-3
1.409405364E2,1.197295859E-1,6.108652428E-2,1.710422710E-2
1.409700797E2,0.000000000E0,0.000000000E0,0.000000000E0
1.410000396E2,-1.136209369E-1,1.221730486E-1,4.886921868E-2
1.410300432E2,-1.014036313E-1,1.319468915E-1,5.009094998E-2
1.410600442E2,-1.673770845E-1,1.319468915E-1,5.742133409E-2
1.410800635E2,-1.820378453E-1,1.148426682E-1,5.375614017E-2
1.411100307E2,-1.624901593E-1,1.136209369E-1,6.230825558E-2
1.411400344E2,-3.115412891E-1,1.185078546E-1,7.330382615E-2
1.411700422E2,-4.043927789E-1,1.233947799E-1,7.574728876E-2
1.412000390E2,-3.567453027E-1,1.026253626E-1,5.253441259E-2
1.412307567E2,-2.223549485E-1,9.040805697E-2,5.253441259E-2
1.412600114E2,-2.162462920E-1,7.452555746E-2,5.619960278E-2
1.412800375E2,-1.893682331E-1,6.108652428E-2,5.742133409E-2
1.413100333E2,-1.661553532E-1,4.031710699E-2,3.543018550E-2
1.413300557E2,-1.832595766E-1,4.031710699E-2,3.420845419E-2
1.413600239E2,-2.590068579E-1,1.343903504E-2,4.886921961E-3
1.413800281E2,1.099557430E-1,-1.099557430E-2,-1.221730467E-2
1.414100359E2,2.785545588E-1,-4.398229718E-2,-2.443460980E-3
1.414400364E2,3.359758854E-1,-6.108652428E-2,-1.954768784E-2
1.414700536E2,2.272418737E-1,-5.009094998E-2,-2.932153270E-2
1.415000239E2,2.064724565E-1,-6.475171447E-2,-4.398229718E-2
